country,capital,name,xid,kinds,lat,lon,wikipedia_extracts,image
United Kingdom,London,St Peter's London Docks,W361411779,"religion,churches,interesting_places,other_churches",-0.05805,51.506176,"St Peter's, Wapping, is a Grade I listed Anglican church in Wapping Lane, Wapping, London, E1W 2RW.It was built in 1865–1939, designed by F. H. Pownall.The church was the first Anglican mission to the poor of London. Work was begun in 1856 by the Revd Charles Lowder MA and a group of priests, all were members of the Society of the Holy Cross. The Society had been founded a year earlier with the express purpose of banding priests to a common rule of life and prayer in mission service.Wapping was one of the poorest districts in London, a haunt of prostitutes and petty criminals, living alongside those who earned a precarious living from the docks.",https://commons.wikimedia.org/wiki/File:St_Peter%2C_Wapping_Lane%2C_London_Docks%2C_London_E1W_-_geograph.org.uk_-_308251.jpg
United Kingdom,London,The Cockpit,W165589488,"historic_architecture,architecture,interesting_places,pubs,foods,tourist_facilities,other_buildings_and_structures",-0.101492,51.512688,"The Cockpit is a pub at 7 St Andrew's Hill, London EC4.It is a Grade II listed building, built in about 1860.",https://commons.wikimedia.org/wiki/File:The_Cockpit%2C_St_Andrew%27s_Hill_-_geograph.org.uk_-_764798.jpg
United Kingdom,London,Tobacco Dock,Q1671266,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",-0.05945,51.508301,"Tobacco Dock is a Grade I listed warehouse in the Docklands area of the East End of London, United Kingdom. It was constructed in approximately 1811 and served primarily as a store for imported tobacco.It is a brick building with many brick vaults and some fine ironwork. It was adjacent to a particular set of docks named London Docks, which have now mostly been filled in. Tobacco Dock is owned by Messila House, a Kuwaiti investment company.",https://commons.wikimedia.org/wiki/File:Entrance_to_Tobacco_Dock.jpg
United Kingdom,London,Raine's House,Q15979257,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",-0.057984,51.506599,"Raine's House, sometimes called Raine House, is a Grade II* listed house in Raine Street, Wapping, London E1. This listing recognises the building's special architectural or historic interest.",https://commons.wikimedia.org/wiki/File:Raine%27s_House%2C_London_08.JPG
United Kingdom,London,Queen Anne,W629776387,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",-0.099929,51.513691,"A statue of Queen Anne is installed in the forecourt outside the west front of St Paul's Cathedral, in London, United Kingdom. It became a Grade II listed building in 1972.",https://commons.wikimedia.org/wiki/File:Statue_of_Queen_Anne_at_St._Paul%27s.jpg
United Kingdom,London,Old Red Lion,N264797744,"historic_architecture,architecture,interesting_places,pubs,foods,tourist_facilities,other_buildings_and_structures",-0.105118,51.48941,"The Old Red Lion is a Grade II listed public house at 42 Kennington Park Road, Kennington, London.It was built in about 1929 on the site of another pub built in about 1750.",https://commons.wikimedia.org/wiki/File:The_Old_Red_Lion_%287327533974%29.jpg
United Kingdom,London,The Rising Sun,W440123089,"historic_architecture,architecture,interesting_places,pubs,foods,tourist_facilities,other_buildings_and_structures",-0.101429,51.513138,"The Rising Sun is a pub at 61 Carter Lane, London. It is a Grade II listed building, built in the early/mid-19th century.",https://commons.wikimedia.org/wiki/File:Rising_Sun%2C_Carter_Lane_%28112944225%29.jpg
United Kingdom,London,80 Coleman Street,Q4644417,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",-0.089667,51.516998,"80 Coleman Street is an Edwardian building in the Moorgate area of the City of London, not far from the Guildhall. It was used for the offices of the Institute of Marine Engineering, Science and Technology, until the Institute moved to the Aldgate area.",https://commons.wikimedia.org/wiki/File:2014-08-07_80_coleman_street_0209_v1.jpg
United Kingdom,London,John Heminges and Henry Condell Memorial,Q26317896,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",-0.093061,51.51638,"The John Heminges and Henry Condell Memorial is a memorial to the actors John Heminges and Henry Condell in the former churchyard of St Mary Aldermanbury on Love Lane, London EC2. The memorial is made from pink granite and topped with a bust of Shakespeare. It was built in 1896. It has been Grade II listed since 1972.",https://commons.wikimedia.org/wiki/File:Heminge_Condell_memorial.jpg
United Kingdom,London,Toynbee Hall,Q1164207,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",-0.0725,51.516109,"Toynbee Hall is a building in the London Borough of Tower Hamlets, in the East End of London, and is the home of a charity of the same name. It works to bridge the gap between people of all social and financial backgrounds, with a focus on working towards a future without poverty.",https://commons.wikimedia.org/wiki/File:Toynbee_Hall_1902.jpg
United Kingdom,London,Liverpool Street signal box,Q15242537,"industrial_facilities,railway_stations,interesting_places",-0.083611,51.517471,The Liverpool Street signal box is a Grade II listed disused signal box at Liverpool Street tube station in London.It was opened for operation in 1875 for an extension of the Metropolitan Railway. It was converted to an interlocking machine room in the 1950s. In 2013 it became the third signal box on the London Underground network to be listed.,https://commons.wikimedia.org/wiki/File:Liverpool_Street_signal_box.jpg
United Kingdom,London,Temple Bar,Q1256932,"fortifications,historic,defensive_walls,interesting_places",-0.09955,51.514301,"Temple Bar was the principal ceremonial entrance to the City of London on its western side from the City of Westminster. It is situated on the historic royal ceremonial route from the Tower of London to the Palace of Westminster, the two chief residences of the medieval English monarchs, and from the Palace of Westminster to St Paul's Cathedral. The road east of Temple Bar and within the City is Fleet Street, the road to the west, in Westminster, is The Strand. At Temple Bar the Corporation of the City of London formerly erected a barrier to regulate trade into the City. The 19th century Royal Courts of Justice are located next to it on its north side, having been moved from Westminster Hall. To its south is the Temple Church and the Inner Temple and Middle Temple Inns of Court. As the most important entrance to the City of London from Westminster, it was formerly long the custom for the monarch to halt at Temple Bar before entering the City of London, in order for the Lord Mayor to offer the Corporation's pearl-encrusted Sword of State as a token of loyalty.",https://commons.wikimedia.org/wiki/File:Wikimania_2014_-_0804_-_Saint_Paul%27s_Churchyard220942.jpg
United Kingdom,London,The Blackfriar,W166320158,"historic_architecture,architecture,interesting_places,pubs,foods,tourist_facilities,other_buildings_and_structures",-0.103647,51.512146,"The Black Friar is a Grade II* listed public house on Queen Victoria Street in Blackfriars, London.It was built in about 1875 on the site of a former medieval Dominican friary, and then remodelled in about 1905 by the architect Herbert Fuller-Clark. Much of the internal decoration was done by the sculptors Frederick T. Callcott & Henry Poole.The building was nearly demolished during a phase of redevelopment in the 1960s, until it was saved by a campaign spearheaded by poet Sir John Betjeman. It is on the Campaign for Real Ale's National Inventory of Historic Pub Interiors.",https://commons.wikimedia.org/wiki/File:The_Black_Friar%2C_Blackfriars_01.JPG
United Kingdom,London,St Mary Aldermanbury,W164201035,"religion,historic_architecture,architecture,churches,interesting_places,destroyed_objects,other_churches",-0.09299,51.516476,"St. Mary Aldermanbury was a church in the City of London first mentioned in 1181 and destroyed by the Great Fire of London in 1666. Rebuilt in Portland stone by Christopher Wren, it was again gutted by the Blitz in 1940, leaving only the walls standing. These stones were transported to Fulton, Missouri in 1966, by the residents of that town, and rebuilt in the grounds of Westminster College as a memorial to Winston Churchill. Churchill had made his Sinews of Peace, ""Iron Curtain"" speech in the Westminster College Gymnasium in 1946.",https://commons.wikimedia.org/wiki/File:Churchwall.jpg
